Golden Royal Hotel,Reviewed: 8 October 2019,Germany,7.1,26,“You get what you pay”,"['• Leisure trip', '• Solo traveller', '• Standard Twin Room (No Window)', '• Stayed 7 nights']","The housekeeping didnt real clean my room for days.
They put insects killing stuff in my room while I sleep ... 
Noisy indians guest around.","Location is more or less ok for the price.
the price for a private room in Singapore
Everything inside the room and big for Singapore.
Location is a little bit party and shady but still quiet in the room himself.",Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 6 October 2019,Philippines,3.8,1,“Walking distance from mrt.”,"['• Leisure trip', '• Family with young children', '• Deluxe Family Room', '• Stayed 2 nights', '• Submitted via mobile']","We stayed here 3days and 2 nights. The room welcomed us with stained bedsheets. They dont clean the room and the bathroom, and did not change the beddings and towels as well. Very very poor cleanliness.",Walking distance from mrt.,Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 4 October 2019,India,9.2,1,“Very goo”,"['• Leisure trip', '• Family with young children', '• Deluxe Double Room', '• Stayed 6 nights', '• Submitted via mobile']",Smaller bathrooms,"Amazing hotel. Actually a no nonsense hotel. Very Comfortable beds, drinking water on 2nd floor, nice staff , location awesome - though hotel do not have restaurant but location is such that once u step down u have lot of options, Mustafa centre is just opposite,  overall good experience. Just one suggestion - big bathrooms is desired.",Stayed in October 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 2 October 2019,India,4.2,1,“Avoid it”,"['• Leisure trip', '• Solo traveller', '• Standard Double Room (No Window)', '• Stayed 1 night', '• Submitted via mobile']","Pillow,bed sheets and blankets was very dirty, they haven't changed it from the previous guest and maybe more than one!! Absolutely disgusting. Also the wall near the bed was all dirty! Very disappointed also for that price",,Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 30 September 2019,United Arab Emirates,3.8,2,“They should repaint the rooms with light colour and  clean the rooms properly”,"['• Leisure trip', '• Couple', '• Deluxe Double Room', '• Stayed 4 nights', '• Submitted via mobile']","The accomodation doesnt look like hotel at all, our room looks dirty and uncomfortable,ac is not cold.wall paint is lavander which made the room dark and even smaller.",Location is close to mrt and mall that’s all.,Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 30 September 2019,Canada,7.5,1,"“The best value for money. Of course, you can't expect greatness of services with that price.”","['• Leisure trip', '• Family with young children', '• Standard Twin Room (No Window)', '• Stayed 6 nights']","No card to tell the staff ""Do not disturb"". Cleaning of room happens only once. If you tell them to do it later, they will tell you ""It has to be now"". They do not wash/replace the bed sheets, even if our stay was one week long.","Very affordable, well located neighbourhood.",Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 16 September 2019,Philippines,8.3,1,“It was in a good location.”,"['• Leisure trip', '• People with friends', '• Standard Triple Room (No Window)', '• Stayed 3 nights', '• Submitted via mobile']",The bathroom light was broken. :(,"It was in a good location. Lots of 24 hrs resto outside the hotel, the Mustafa Centre was just a minute walk from the hotel. City Square Mall also not far from the hotel. Staff were really pleasant and accommodating even if we checked in at past midnight. Also, they allowed us to store our luggage after we checked out so we can still roam around. The MRT was also near.",Stayed in September 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 5 September 2019,Malaysia,4.2,1,"“The stay was uncomfortable, there is no refund policy”","['• Leisure trip', '• Group', '• Deluxe Double Room', '• Stayed 2 nights', '• Submitted via mobile']",,"The room was expensive , reason i booked was the wedding function was near this hotel. The room was run down and poor maintenance. The picture on web page was not the same when we saw it . I stayed for 2 day and there we no housekeeping of cleaning the room",Stayed in August 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 14 August 2019,India,3.3,1,“Nothing”,"['• Leisure trip', '• Family with young children', '• Deluxe Triple Room - 1 Queen & 1 Single', '• Stayed 3 nights', '• Submitted via mobile']","Staff was so rude...cleanliness was poor...rooms were so small....so expensive ...and no value for money except a great location....
Out of four days room.was cleaned twice ...and that too so badly....we had to ask for towels ..toiletries ...
Horrible experience",Nothing,Stayed in August 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 11 August 2019,New Zealand,4.2,1,"“The photos are as accurate as can be. The images online are exactly the same, no more no less.”","['• Leisure trip', '• Solo traveller', '• Deluxe Single Room', '• Stayed 1 night', '• Submitted via mobile']","My bathroom wasn't clean and the shower was broken. Also couldn't work out how to change water to hot. I didn't ask front desk because after a long day, just wanted to rest my head. There was a half bottle of water in the fridge. Also the location wasn't the greatest to be fair",Closeness to Mustafa centre,Stayed in August 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 10 August 2019,Philippines,5.0,1,“the location was very good to get around.”,"['• Leisure trip', '• Family with young children', '• Deluxe Triple Room - 3 Singles', '• Stayed 6 nights', '• Submitted via mobile']","on our third day we saw a mouse crawl through the door into the room, and the consistency of the room cleaning was not very good - sometimes the room wasn't cleaned at all, sometimes not all water bottles were replaced",the location was very good to get around. very close to mustafa and city square mall,Stayed in August 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
Golden Royal Hotel,Reviewed: 5 August 2019,USA,3.8,1,“Hotel is not clean! Bedsheets and blanket is not changing.”,"['• Leisure trip', '• Family with young children', '• 4 rooms', '• Stayed 7 nights', '• Submitted via mobile']","I booked 4 bedrooms for 7 days for the family. We were looking to have our rooms clean but guess what we slept in the same bedsheet and same blanket for the whole week. The first two days, it looks like they were cleaning but guess what they just folded the same old blanket to just make it looked like they have change it. After that, I only get water refilled! I don’t get how the staff here cleaned the room only by refilled water. THAT IS IT! It’s not worth the money. I don’t recommend this hotel to any of my relatives who will be visiting Singapore.",Good location! Near square mall and MRT.,Stayed in August 2019,6.9,6.7,6.6,7.8,6.5,7.3,6.7,8.1
