Perak Hotel,Reviewed: 11 October 2019,India,7.9,1,“Excellent location.”,"['• Business trip', '• Solo traveller', '• Standard Single Room', '• Stayed 3 nights', '• Submitted via mobile']",Quality and Quantity of breakfast not good. Guy preparing omelettes not polite.,Excellent location. MRT station just across the road. Reception team very polite and kind. Anwar from the reception team very nice and helpful guy.,Stayed in October 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 29 September 2019,USA,4.2,2,“Sad”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 1 night', '• Submitted via mobile']","THE STAFF TOLD ME I WAS OVER CHARGED BY BOOKING.COM. DOUBLE THE COST OF THE ROOM.ROOM WAS VERY SMALL, NO WIFI IN THE ROOM. NO CONNECTIONS FOR CHARGING THE PHONE. COMPARED TO PRICE I PAID AND WALK IN CUSTOMERS I WAS OVER CHARGED.WHEN I ASKED HIM HE SAID ITS MY FAULT I BOOKED WITH BOOKING.COM. THERE WAS A DANCING CLUB JUST OUTSIDE THE HOTEL WE COULD HEAR A LOT OF CHATTERING AND NOISE OUTSIDE. VERY VERY UNHAPPY.  They did not offer to return my deposit when checking out. We had to ask for it. At first I could not find my receipt and he refuse to return my deposit. VERY DISAPPOINTED. THE GUY WAS VERY RUDE. DO NOT ADVISE TO STAY AT THIS FACILITY.😱",,Stayed in September 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 18 September 2019,Malaysia,8.3,15,“Location was very near to Rochor MRT.”,"['• Leisure trip', '• People with friends', '• Standard Double or Twin Room', '• Stayed 2 nights', '• Submitted via mobile']",Aircond was too cold despite adjusting the temperature. Breakfast variety lacking but sufficient. No toothbrush or shampoo provided - only soap and body wash,"Location was very near to Rochor MRT. Lots of halal restaurant around the area, including a halal mamak restaurant that is 24 hours just next door. Breakfast was muslim friendly too",Stayed in September 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 31 August 2019,Australia,6.3,3,“Disappointing.”,"['• Leisure trip', '• Couple', '• Standard Double or Twin Room', '• Stayed 3 nights']",The first room we were given which had two small windows - one at the bottom of the wall and one at the top - neither of which could be opened and no view at all.  If there had been a fire there was little chance of escaping from the hotel.  We also had to use the goods lift to the floors as no passenger lift was available.,"The breakfast was poor -either eggs/noodles, eggs/bake beans/, eggs/fried rice",Stayed in August 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 18 August 2019,Australia,5.8,8,“Thank god the air conditioning worked!!!”,"['• Leisure trip', '• Couple', '• Standard Double or Twin Room', '• Stayed 2 nights', '• Submitted via mobile']","Very compact room with only a small desk and one chair. The bathroom was back the front and it wasn't made clear to us that if we wanted a hot shower we had to actually turn the water heater on. So the first night there was a cold shower!! A big problem is that taxi drivers don't seem to know how to get to this hotel,  even if we show them the small map the the hotel provides.","The breakfast was tasty and plenty of it, but not a huge selection, bit still hapy with the value of breakfast.",Stayed in August 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 18 August 2019,United Arab Emirates,8.3,1,“Best of this hotel is the location near to MRT Rocher station”,"['• Leisure trip', '• Family with young children', '• Standard Triple Room', '• Stayed 5 nights']","Some display of fresh fruits , some croissants , muffins, variety in eggs , hash brown potatoes , some grilled or sauteed vegetables , sausages","Breakfast was not upto the mark , they should have more variety , only bread (white & brown) with Jam & Butter , tea coffee and one more dish only , no other choice ... who eats fried rice in the breakfast or rather noodles.",Stayed in August 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 5 August 2019,Sri Lanka,8.8,3,“Breakfast was very basic.”,"['• Leisure trip', '• Group', '• Superior Double or Twin Room', '• Stayed 2 nights']",Elevator - one very different and bit not comfortable,"Breakfast was very basic. Just bread, egg omelet, kidney beans, tea/coffee. Nothing for vegetarians. No selection.",Stayed in August 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 1 August 2019,Malaysia,7.5,18,“Singapore Trip with my sisters ”,"['• Business trip', '• Family with young children', '• 2 rooms', '• Stayed 2 nights', '• Submitted via mobile']",Noise from the street (probably the mamak’s stall). Small shower. Very poor WiFi in the room.,Location was great near Rochor MRT station. Sufficient breakfast (different menu everyday). Nice coffee. Micheal was very friendly and he’s a great help there.,Stayed in August 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 29 July 2019,United Kingdom,7.9,7,“Good place for a short stay”,"['• Leisure trip', '• Solo traveller', '• Standard Single Room', '• Stayed 1 night']","The room was quite noisy because there was an air conditioning outlet on the other side of the corridor, which was clearly audible from inside the bedroom.","The room was very clean and the location of the hotel was convenient for getting around Singapore. The breakfast (included in the price) was very good, with freshly fried eggs and a selection of cold items. I didn't spend much time in the hotel but the staff were friendly to me. Good value for money.",Stayed in July 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
Perak Hotel,Reviewed: 29 July 2019,United Kingdom,8.8,6,"“Property is very good in cleaning, very good location for...”","['• Leisure trip', '• Family with young children', '• 2 rooms', '• Stayed 7 nights', '• Submitted via mobile']",Breakfast menu can be improved,"Property is very good in cleaning, very good location for shopping and travelling by train.
All staffs were friendly and helpful.
Breakfast making chef is very friendly 
I will recommend this hotel",Stayed in July 2019,7.6,7.6,7,8.5,6.8,8.3,7.2,6.2
