7 Wonders Hostel @ Upper Dickson,Reviewed: 14 October 2019,Indonesia,5.4,3,“Budget stay in Little India”,"['• Leisure trip', '• Solo traveller', '• Queen Bed in Mixed Dormitory Room', '• Stayed 1 night', '• Submitted via mobile']","- only 2 toilets for all the rooms, very small and not clean
- very basic and small spaces, no real lounge where to way or hang out","- good location, 2 min from MRT Little India, which is a very interesting area of Singapore
- comfortable beds, with lamp, charging dock and towel provided
- very good breakfast for a hostel! Toasted bread with nutella, peanut butter and jam; corn flakes and milk",Stayed in October 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 7 October 2019,Philippines,5.0,3,“Front desk is accomodating”,"['• Leisure trip', '• People with friends', '• Family Room of 4', '• Stayed 2 nights', '• Submitted via mobile']",the lights are automatically off at 11 pm and some guests arrive from touring later than 11 pm and it is so dark inside the room and we cannot hardly see a thing. The bed sheet seems like its not been replaced.,Front desk is accomodating,Stayed in October 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 4 October 2019,Portugal,8.8,24,“Good value for money”,"['• Leisure trip', '• Solo traveller', '• Single Bed in Female Dormitory Room', '• Stayed 1 night', '• Submitted via mobile']",Breakfast is humble but ok. No common spaces available.,Female dorm very clean and quiet. Confortable bed and pillow. Very easy to get MRT to anywhere. Could leave luggage after checkout. Wifi is good.,Stayed in October 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 1 October 2019,United Kingdom,8.3,27,“Great budget hostel.”,"['• Leisure trip', '• Solo traveller', '• Single Bed in Female Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']","Nothing really springs to mind, although some lights are automatic in the dorm and come on at 7am if not switched off at the wall.
Beds could do with a shelf, esp top bunks for glasses wearers like me!","The lights in the dorm automatically turn off at 11pm which I think is genius! The counter to this is that they also turn on in the morning - I wear an eye mask so not a real issue.
Reading lights, privacy curtains, keypad entry to dorms and main entrance - no key! Although there is a locker key.
Breakfast area is small, but perfectly usable and additional seats in the hallway. 
Have an iron and ironing board, and also a hairdryer.
Wouldn't hesitate to stay here again if in SG.",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 1 October 2019,Thailand,3.8,4,“Don't put this place in  your option. ”,"['• Business trip', '• Solo traveller', '• Single Bed in Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']","Roommate was very bad, I was staying with 3 Indians in the same room talking so loud all the time, using their phone like no one else in the room even it was 3 am they still talking on the phone, locker was broken and especially toilets suck dirty. There is no way I will go back there",Staffs are nice,Stayed in October 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 30 September 2019,Philippines,10,2,"“Lovely hostel with clean facilities, kind staff, and great restaurants and a train station nearby ”","['• Leisure trip', '• Solo traveller', '• Single Bed in Female Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",The toilet was dirty and had the previous tenant's tissue stuck in the drain.,"The bed was cozy, lockers were safe and near the bed, staff was hospitable, and breakfast was good. The hostel is also near a bunch of Indian and vegetarian restaurants that offered meals at affordable prices. It's also a 5-8 minute walk to Little India station.",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 30 September 2019,Qatar,10,8,"“5 minute distance to MRT station, a lot of nearby...”","['• Leisure trip', '• Solo traveller', '• Single Bed in Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",,"5 minute distance to MRT station, a lot of nearby restaurants, staff is helpful and even helped to print my tickets. 
Breakfast was very good even though it was just tea/coffee, orange slices, bread and cereals. Nevertheless, felt very good in the morning.",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 30 September 2019,China,10,4,“The location is very good.”,"['• Leisure trip', '• Solo traveller', '• Single Bed in Female Dormitory Room', '• Stayed 5 nights', '• Submitted via mobile']",nothing unsatisfied.,"The location is very good. It's closer from MRT Little India exit E than MRT Rocher. All my roommate in the passed 5 nights are very nice. The staff in reception are good, they are willing to help everyone. The room for girls has window and separate bathroom inside.
it's worth for the price.",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 26 September 2019,Germany,4.2,10,"“-Great Wifi
”","['• Leisure trip', '• People with friends', '• Single Bed in Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']","-Toilette was flooded 
-Bath was in the outside and really Spartan
-The room had six beds and there was around 20cm space for the body and luggage between the bed and the wall
-Breakfast room was always crowded and there was not enough space
-The lighting always went on at 7 am in the morning and made it hard to sleep on
-the upper bunk beds were blown on by fans and AC, giving us a cold
-The floor, especially below the bunk beds, were very dirty and when getting from the flooded shower back to your bed, the foot was dirty 
-Hostel was not Worth the Price Tag
Think twice before booking, if you don’t care about the above stated - go for it. However, the experience was more of a light prison than a hostel. We were really happy when we could leave this place!","-Great Wifi
-Great AC
-Location was nothing special but okay
-Breakfast was good, there were cereals and toast
-Staff did a good job and the bed covers and blankets seemed cleaned",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 19 September 2019,Chile,9.6,18,“The best Hostel! ”,"['• Leisure trip', '• Solo traveller', '• Single Bed in Female Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",Nothing! Everything was perfect,"I loved everything about the hostel. 
The breakfast was simple but nice (toast with spreadables, milk, cereal, coffee and also a bit of fuit).
The staff in the hostel were sooo nice, especially Shafiqah, she helped me with the MRT and she recommended me places to go. 
The rooms are small but is not a big deal because you dont spend too much time in the room. The good thing about the beds is that you have your own plug, own light and curtain so you can have privacy.
The location was really good, like 8 min walking from the train station.
The bathroom was very clean, the clean it every day.
I would definitely stay again!!",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 14 September 2019,Malaysia,7.5,3,“The toilet attached to room was clean.”,"['• Leisure trip', '• Solo traveller', '• Single Bed in Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']","The breakfast area was so small and not comfortable. Don't provide family area or place for relaxing, only can sit on the bed.",The toilet attached to room was clean. Value of money for room condition.,Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
7 Wonders Hostel @ Upper Dickson,Reviewed: 13 September 2019,United Kingdom,10,8,“This was a great hostel.”,"['• Leisure trip', '• Couple', '• Single Bed in Mixed Dormitory Room', '• Stayed 2 nights', '• Submitted via mobile']",,"This was a great hostel. You had your own bathroom between 8 in the room and if it was occupied there's was plenty more to use outside room. The breakfast was perfect to start you off for the day. Toast, cereal, tea/coffee and sliced oranges. The beds were comfy with a curtain for privacy. The hostel is very close to the mrt station too. Very good value!",Stayed in September 2019,8.3,8.1,7.9,8.5,7.7,9.1,8.2,
